,gaze_confidence,gaze_x,gaze_y,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45,head_x,head_y,head_z,pose_1_x,pose_1_y,pose_1_confidence,pose_2_x,pose_2_y,pose_2_confidence,pose_3_x,pose_3_y,pose_3_confidence,pose_4_x,pose_4_y,pose_4_confidence,pose_5_x,pose_5_y,pose_5_confidence,pose_6_x,pose_6_y,pose_6_confidence,pose_7_x,pose_7_y,pose_7_confidence
24,0.98,0.554,0.529,0.86,1.33,0.77,0.62,0.73,0.0,0.0,0.0,0.75,0.0,0.33,0.18,0.0,0.36,0.0,0.1,0.03,4.0000000000000074e-06,1.0000000000000019e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
25,0.98,0.5535,0.5295,0.94,1.28,0.82,0.59,0.77,0.0,0.0,0.0,0.78,0.0,0.34,0.1,0.0,0.25,0.0,0.12,0.0,8.999999999999995e-06,1.0000000000000019e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
26,0.98,0.5475,0.5315,0.93,1.15,0.84,0.61,0.82,0.0,0.0,0.0,0.81,0.0,0.2,0.04,0.0,0.14,0.0,0.07,0.02,0.00012099999999999999,0.0004000000000000002,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
27,0.98,0.5485,0.5325,0.86,0.94,0.82,0.69,0.82,0.0,0.0,0.0,0.82,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.02,1.600000000000003e-05,2.5000000000000045e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
28,0.98,0.546,0.5325,0.79,0.87,0.79,0.73,0.82,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,1.0000000000000019e-06,6.399999999999989e-05,0.0,,,,,,,,,,,,,,,,,,,,,
29,0.98,0.5465,0.534,0.79,0.81,0.82,0.7,0.78,0.0,0.0,0.0,0.69,0.0,0.0,0.09,0.0,0.0,0.0,0.05,0.0,3.9999999999999795e-06,1.0000000000000019e-06,8.999999999999995e-06,,,,,,,,,,,,,,,,,,,,,
30,0.98,0.547,0.5335,0.81,0.82,0.85,0.69,0.79,0.0,0.0,0.0,0.67,0.0,0.05,0.16,0.0,0.0,0.0,0.08,0.0,9.999999999999879e-07,8.999999999999932e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
31,0.98,0.546,0.5325,0.81,0.85,0.87,0.73,0.77,0.0,0.0,0.0,0.67,0.0,0.05,0.22,0.0,0.0,0.0,0.26,0.0,9.000000000000015e-06,4.0000000000000074e-06,2.500000000000001e-05,,,,,,,,,,,,,,,,,,,,,
32,0.98,0.5445,0.532,0.87,1.06,0.86,0.82,0.78,0.03,0.0,0.0,0.67,0.0,0.05,0.15,0.0,0.0,0.0,0.5,0.02,1.0000000000000019e-06,8.999999999999932e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
33,0.98,0.545,0.534,0.9,1.11,0.86,0.78,0.74,0.03,0.0,0.0,0.57,0.0,0.0,0.11,0.0,0.0,0.0,0.65,0.02,2.4999999999999974e-05,1.0000000000000019e-06,8.999999999999995e-06,,,,,,,,,,,,,,,,,,,,,
34,0.98,0.5445,0.532,0.96,1.26,0.88,0.83,0.76,0.03,0.0,0.0,0.5,0.0,0.0,0.05,0.0,0.0,0.0,0.59,0.02,3.599999999999998e-05,0.0,9.999999999999983e-07,,,,,,,,,,,,,,,,,,,,,
35,0.98,0.5455,0.538,0.91,1.3,0.83,0.7,0.8,0.01,0.0,0.0,0.48,0.0,0.0,0.04,0.0,0.0,0.0,0.5,0.0,0.00032400000000000007,2.4999999999999906e-05,3.6e-05,,,,,,,,,,,,,,,,,,,,,
36,0.98,0.5425,0.54,1.14,1.49,0.6,0.69,0.87,0.09,0.0,0.0,0.43,0.0,0.0,0.0,0.1,0.0,0.0,0.36,0.0,3.599999999999998e-05,8.09999999999999e-05,3.6e-05,,,,,,,,,,,,,,,,,,,,,
37,0.98,0.545,0.5705,1.28,1.32,0.35,0.47,0.84,0.36,0.0,0.08,0.35,0.0,0.0,0.0,0.27,0.0,0.0,0.28,0.22,0.007743999999999999,8.09999999999999e-05,9e-06,,,,,,,,,,,,,,,,,,,,,
38,0.98,0.5425,0.5865,1.59,1.19,0.16,0.46,0.7,0.41,0.0,0.11,0.25,0.0,0.0,0.0,0.43,0.0,0.0,0.1,0.46,0.0012960000000000003,8.09999999999999e-05,0.000144,,,,,,,,,,,,,,,,,,,,,
39,0.98,0.541,0.6035,1.59,1.01,0.15,0.49,0.6,0.68,0.01,0.17,0.15,0.0,0.0,0.0,0.57,0.0,0.0,0.05,0.81,0.0024999999999999988,4.9000000000000087e-05,2.500000000000001e-05,,,,,,,,,,,,,,,,,,,,,
40,0.88,0.5425,0.627,1.26,0.71,0.28,0.56,0.64,1.06,0.19,0.16,0.18,0.04,0.0,0.0,0.44,0.03,0.0,0.0,0.64,0.0042250000000000005,1.0000000000000019e-06,0.0001,,,,,,,,,,,,,,,,,,,,,
41,0.93,0.5465,0.5715,0.66,0.34,0.24,0.69,0.92,1.02,0.3,0.2,0.11,0.26,0.0,0.0,0.33,0.03,0.0,0.0,0.4,0.017423999999999995,0.000225,9e-06,,,,,,,,,,,,,,,,,,,,,
42,0.77,0.545,0.6135,0.23,0.21,0.42,0.56,1.09,1.43,0.43,0.23,0.27,0.61,0.0,0.0,0.1,0.03,0.0,0.0,0.45,0.017160999999999996,6.399999999999989e-05,3.6e-05,,,,,,,,,,,,,,,,,,,,,
43,0.93,0.5435,0.574,0.08,0.21,0.23,0.41,1.2,0.78,0.54,0.35,0.21,0.98,0.0,0.0,0.16,0.0,0.0,0.0,0.39,0.015129,1.0000000000000019e-06,0.00044100000000000004,,,,,,,,,,,,,,,,,,,,,
44,0.88,0.5445,0.6335,0.08,0.21,0.23,0.11,1.29,0.88,0.49,0.45,0.38,1.22,0.0,0.0,0.11,0.0,0.0,0.0,0.39,0.029240999999999996,1.600000000000003e-05,6.4e-05,,,,,,,,,,,,,,,,,,,,,
45,0.82,0.5315,0.6675,0.1,0.26,0.1,0.01,1.24,0.62,0.81,0.35,0.37,1.19,0.0,0.0,0.12,0.01,0.0,0.0,0.2,0.021025000000000005,0.0007839999999999999,0.000225,,,,,,,,,,,,,,,,,,,,,
46,0.88,0.553,0.5625,0.21,0.39,0.11,0.0,1.28,0.92,0.94,0.39,0.53,1.36,0.0,0.0,0.05,0.01,0.0,0.0,0.39,0.11222499999999998,0.0036,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
47,0.98,0.5575,0.609,0.21,0.39,0.11,0.0,1.16,1.06,1.35,0.52,0.5,1.49,0.0,0.0,0.21,0.01,0.0,0.0,0.54,0.012321000000000004,0.00014400000000000025,0.000225,,,,,,,,,,,,,,,,,,,,,
48,0.77,0.551,0.6435,0.11,0.13,0.01,0.0,1.21,1.03,1.27,0.7,0.57,1.74,0.0,0.0,0.26,0.0,0.0,0.0,0.68,0.009800999999999995,0.00048400000000000027,0.00022499999999999978,,,,,,,,,,,,,,,,,,,,,
49,0.77,0.5455,0.6645,0.0,0.0,0.0,0.0,1.22,1.34,1.25,0.72,0.55,1.78,0.0,0.0,0.33,0.0,0.0,0.0,0.62,0.004096,0.000256,0.00010000000000000018,,,,,,,,,,,,,,,,,,,,,
50,0.77,0.542,0.6759999999999999,0.0,0.0,0.0,0.0,1.33,1.78,1.15,0.68,0.61,1.87,0.0,0.0,0.4,0.0,0.0,0.0,0.72,0.001156000000000002,0.00010000000000000018,8.09999999999999e-05,,,,,,,,,,,,,,,,,,,,,
51,0.77,0.5455,0.6779999999999999,0.0,0.0,0.0,0.0,1.45,1.92,1.25,0.83,0.63,1.92,0.0,0.0,0.58,0.0,0.0,0.0,0.5,8.099999999999915e-05,0.00014400000000000025,4.9000000000000087e-05,,,,,,,,,,,,,,,,,,,,,
52,0.77,0.547,0.6705,0.0,0.0,0.0,0.0,1.56,2.01,1.23,0.85,0.7,1.89,0.0,0.0,0.69,0.0,0.0,0.0,0.4,0.0003999999999999985,3.59999999999999e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
53,0.77,0.5485,0.6655,0.0,0.0,0.0,0.0,1.62,2.04,1.33,0.82,0.75,1.74,0.0,0.0,0.74,0.0,0.0,0.0,0.21,0.00012100000000000022,8.100000000000014e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
54,0.77,0.55,0.6605,0.0,0.0,0.0,0.0,1.62,2.26,1.29,0.72,0.77,1.71,0.0,0.0,0.69,0.0,0.0,0.0,0.15,0.00032400000000000056,2.4999999999999906e-05,4.9000000000000087e-05,,,,,,,,,,,,,,,,,,,,,
55,0.82,0.553,0.65,0.0,0.0,0.0,0.0,1.64,2.23,1.32,0.7,0.8,1.55,0.0,0.0,0.53,0.0,0.0,0.0,0.14,0.0009609999999999983,0.00010000000000000018,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
56,0.77,0.549,0.6375,0.0,0.0,0.0,0.0,1.56,2.48,1.28,0.68,0.94,1.33,0.0,0.0,0.26,0.11,0.0,0.0,0.21,0.001600000000000003,0.00019599999999999997,9.99999999999999e-05,,,,,,,,,,,,,,,,,,,,,
57,0.77,0.543,0.5985,0.0,0.0,0.11,0.0,1.51,2.54,1.22,0.64,1.1,1.05,0.0,0.0,0.07,0.46,0.0,0.0,0.31,0.009999999999999995,0.00032400000000000007,0.0003610000000000001,,,,,,,,,,,,,,,,,,,,,
58,0.77,0.5415,0.558,0.0,0.0,0.31,0.0,1.53,3.11,1.23,0.6,1.16,0.83,0.0,0.03,0.0,0.99,0.0,0.0,0.29,0.013455999999999997,2.5000000000000045e-05,8.09999999999999e-05,,,,,,,,,,,,,,,,,,,,,
59,0.77,0.553,0.534,0.0,0.0,0.83,0.0,1.44,3.37,0.93,0.41,1.15,0.53,0.0,0.15,0.0,1.31,0.0,0.0,0.15,0.0030250000000000008,0.0011560000000000001,0.00010000000000000005,,,,,,,,,,,,,,,,,,,,,
60,0.03,0.5,0.5,0.0,0.0,0.72,0.0,0.97,2.46,0.55,0.2,0.74,0.21,0.0,0.15,0.0,0.95,0.0,0.0,0.0,0.0010890000000000001,6.400000000000012e-05,0.000225,,,,,,,,,,,,,,,,,,,,,
61,0.03,0.5,0.5,0.16,0.3,0.66,0.26,0.86,1.6,0.26,0.12,0.6,0.25,0.0,0.12,0.03,0.43,0.0,0.0,0.03,0.00028900000000000003,0.002600999999999999,0.00019600000000000016,,,,,,,,,,,,,,,,,,,,,
62,0.88,0.5455,0.5635,0.16,0.3,0.31,0.32,0.88,1.18,0.3,0.14,0.48,0.25,0.0,0.0,0.03,0.23,0.0,0.0,0.03,0.012543999999999998,0.0012959999999999994,0.007056000000000001,,,,,,,,,,,,,,,,,,,,,
63,0.88,0.5455,0.5535,0.16,0.3,0.58,0.32,1.31,2.28,0.42,0.23,0.76,0.25,0.0,0.1,0.06,0.62,0.0,0.0,0.03,0.0007289999999999998,8.999999999999932e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
64,0.77,0.5445,0.5405,0.0,0.0,0.85,0.05,1.22,3.04,0.37,0.22,0.83,0.0,0.0,0.35,0.08,1.05,0.0,0.0,0.0,0.0011559999999999993,9.000000000000015e-06,8.999999999999995e-06,,,,,,,,,,,,,,,,,,,,,
65,0.77,0.5435,0.526,0.0,0.0,1.47,0.0,1.29,3.48,0.37,0.93,0.94,0.0,0.0,0.75,0.23,1.35,0.0,0.11,0.0,0.0016000000000000007,1.600000000000003e-05,9.999999999999996e-05,,,,,,,,,,,,,,,,,,,,,
66,0.88,0.54,0.509,0.0,0.0,1.93,0.0,1.32,3.45,0.38,1.5,0.99,0.0,0.0,0.97,0.43,1.47,0.0,0.21,0.0,0.0016809999999999996,4.9000000000000087e-05,3.600000000000002e-05,,,,,,,,,,,,,,,,,,,,,
67,0.88,0.5385,0.4995,0.0,0.0,2.17,0.0,1.51,3.15,0.39,1.99,1.14,0.0,0.0,0.89,0.49,1.43,0.0,0.52,0.0,0.0010890000000000001,4.899999999999989e-05,6.4e-05,,,,,,,,,,,,,,,,,,,,,
68,0.82,0.5345,0.4865,0.0,0.0,2.02,0.0,1.68,2.58,0.33,1.72,1.19,0.0,0.0,0.74,0.34,1.34,0.0,0.58,0.0,0.0009609999999999999,0.00028900000000000003,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
69,0.88,0.5325,0.478,0.0,0.0,2.02,0.0,1.76,2.02,0.27,1.36,1.17,0.0,0.0,0.58,0.1,1.33,0.0,0.51,0.0,0.0008409999999999998,8.100000000000002e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
70,0.98,0.532,0.46799999999999997,0.0,0.0,2.05,0.0,1.64,1.53,0.17,0.79,1.02,0.0,0.0,0.5,0.0,1.35,0.01,0.2,0.0,0.0007839999999999999,4.0000000000000074e-06,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
71,0.98,0.529,0.479,0.0,0.0,2.04,0.04,1.49,1.06,0.07,0.31,0.87,0.0,0.0,0.26,0.0,1.26,0.01,0.02,0.0,0.0015999999999999994,4.899999999999999e-05,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
72,0.98,0.5305,0.493,0.0,0.0,1.65,0.2,1.36,0.56,0.01,0.02,0.85,0.0,0.12,0.14,0.0,0.82,0.11,0.0,0.0,0.0012959999999999998,2.4999999999999974e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
73,0.98,0.533,0.5015,0.33,0.16,1.23,0.4,1.32,0.22,0.0,0.0,0.83,0.0,0.12,0.04,0.0,0.41,0.23,0.02,0.0,0.00032400000000000007,6.4e-05,0.0,,,,,,,,,,,,,,,,,,,,,
74,0.98,0.5385,0.5155,0.68,0.52,0.84,0.6,1.27,0.0,0.0,0.0,0.8,0.0,0.12,0.04,0.0,0.08,0.38,0.02,0.0,0.0007289999999999999,0.000256,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
75,0.98,0.542,0.518,1.07,0.85,0.81,0.59,1.3,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.01,0.45,0.02,0.0,9e-06,0.00014399999999999992,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
76,0.98,0.5435,0.5165,1.12,1.03,0.9,0.54,1.3,0.0,0.0,0.0,0.84,0.0,0.0,0.1,0.0,0.0,0.49,0.17,0.0,9e-06,1.600000000000003e-05,2.500000000000001e-05,,,,,,,,,,,,,,,,,,,,,
77,0.98,0.544,0.5145,1.08,0.94,1.0,0.42,1.32,0.0,0.0,0.0,0.9,0.0,0.0,0.16,0.0,0.0,0.52,0.32,0.0,4.9000000000000005e-05,1.0000000000000019e-06,0.0,,,,,,,,,,,,,,,,,,,,,
78,0.98,0.545,0.5115,1.02,0.81,0.97,0.38,1.31,0.0,0.0,0.0,0.97,0.0,0.0,0.19,0.0,0.0,0.53,0.39,0.0,3.6e-05,4.0000000000000074e-06,8.999999999999995e-06,,,,,,,,,,,,,,,,,,,,,
79,0.98,0.5435,0.511,1.05,0.78,0.94,0.3,1.36,0.0,0.0,0.0,0.91,0.0,0.0,0.09,0.0,0.0,0.59,0.22,0.0,9.999999999999983e-07,9.000000000000015e-06,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
80,0.98,0.5445,0.516,1.22,0.93,0.83,0.45,1.36,0.0,0.0,0.0,0.93,0.0,0.31,0.1,0.0,0.0,0.57,0.07,0.1,0.000169,1.0000000000000019e-06,8.999999999999975e-06,,,,,,,,,,,,,,,,,,,,,
81,0.98,0.5445,0.526,1.26,1.12,0.76,0.74,1.36,0.0,0.0,0.0,0.93,0.0,0.4,0.13,0.0,0.0,0.79,0.0,0.53,0.00032400000000000007,1.0000000000000019e-06,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
82,0.98,0.545,0.536,1.23,1.14,0.68,0.86,1.24,0.0,0.0,0.03,0.98,0.0,0.4,0.13,0.0,0.0,0.86,0.0,0.86,0.0005759999999999999,9.000000000000015e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
83,0.98,0.5435,0.551,0.98,0.85,0.63,0.63,1.16,0.18,0.0,0.04,0.92,0.0,0.09,0.06,0.0,0.0,1.06,0.0,1.17,0.0016000000000000007,4.0000000000000074e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
84,0.98,0.5445,0.562,0.84,0.49,0.62,0.23,1.08,0.4,0.0,0.04,0.85,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.06,0.0009,3.600000000000006e-05,3.600000000000002e-05,,,,,,,,,,,,,,,,,,,,,
85,0.98,0.545,0.5565,0.73,0.26,0.58,0.04,1.08,0.56,0.0,0.03,0.83,0.03,0.0,0.0,0.0,0.0,0.99,0.0,1.07,0.00012100000000000022,8.999999999999932e-06,6.4e-05,,,,,,,,,,,,,,,,,,,,,
86,0.98,0.545,0.549,0.86,0.66,0.58,0.0,0.95,0.38,0.0,0.02,0.82,0.03,0.01,0.0,0.0,0.0,0.87,0.08,0.83,0.0005759999999999997,1.0000000000000019e-06,3.999999999999993e-06,,,,,,,,,,,,,,,,,,,,,
87,0.98,0.5435,0.526,0.93,1.13,0.47,0.04,0.89,0.27,0.0,0.02,0.82,0.03,0.23,0.0,0.0,0.04,0.74,0.08,0.57,0.0033639999999999994,9.99999999999999e-05,8.100000000000002e-05,,,,,,,,,,,,,,,,,,,,,
88,0.98,0.5435,0.522,1.08,1.77,0.34,0.2,0.84,0.11,0.0,0.0,0.81,0.0,0.37,0.09,0.0,0.04,0.64,0.08,0.34,0.00010000000000000005,0.0,2.5e-05,,,,,,,,,,,,,,,,,,,,,
89,0.98,0.5425,0.526,1.04,1.69,0.29,0.4,0.93,0.11,0.0,0.1,0.82,0.11,0.35,0.11,0.0,0.04,0.79,0.0,0.3,0.00012099999999999999,1.0000000000000019e-06,0.0,,,,,,,,,,,,,,,,,,,,,
90,0.98,0.5435,0.532,1.16,1.78,0.32,0.54,0.98,0.0,0.0,0.1,0.83,0.15,0.13,0.26,0.0,0.0,0.89,0.0,0.24,0.0004000000000000002,1.600000000000003e-05,2.5e-05,,,,,,,,,,,,,,,,,,,,,
91,0.98,0.546,0.5285,1.21,1.66,0.48,0.54,1.05,0.0,0.0,0.14,0.75,0.15,0.15,0.35,0.0,0.02,0.85,0.0,0.13,0.00019600000000000005,4.899999999999989e-05,8.999999999999995e-06,,,,,,,,,,,,,,,,,,,,,
92,0.98,0.5425,0.522,1.33,1.69,0.67,0.54,1.08,0.0,0.0,0.04,0.71,0.04,0.15,0.54,0.0,0.02,0.73,0.02,0.01,0.000256,9.99999999999999e-05,9.999999999999983e-07,,,,,,,,,,,,,,,,,,,,,
93,0.98,0.5435,0.516,1.32,1.47,0.86,0.51,1.1,0.0,0.0,0.04,0.68,0.0,0.63,0.59,0.0,0.08,0.53,0.12,0.0,0.00028900000000000003,1.600000000000003e-05,0.0,,,,,,,,,,,,,,,,,,,,,
94,0.98,0.5425,0.514,1.31,1.28,0.96,0.5,1.11,0.0,0.0,0.0,0.68,0.0,0.48,0.59,0.0,0.1,0.65,0.27,0.0,1.5999999999999992e-05,9.000000000000015e-06,4e-06,,,,,,,,,,,,,,,,,,,,,
95,0.98,0.544,0.5175,1.31,1.23,0.97,0.4,1.07,0.0,0.0,0.0,0.66,0.0,1.02,0.6,0.0,0.13,0.53,0.25,0.0,9.999999999999996e-05,1.600000000000003e-05,4e-06,,,,,,,,,,,,,,,,,,,,,
96,0.98,0.5445,0.521,1.3,1.27,0.87,0.42,1.03,0.0,0.0,0.0,0.68,0.0,0.82,0.48,0.0,0.13,0.45,0.14,0.0,9.999999999999996e-05,8.999999999999932e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
97,0.98,0.544,0.5185,1.22,1.17,0.8,0.41,1.02,0.0,0.0,0.0,0.73,0.0,1.1,0.49,0.0,0.16,0.23,0.0,0.0,8.099999999999999e-05,1.0000000000000019e-06,1.6000000000000016e-05,,,,,,,,,,,,,,,,,,,,,
98,0.98,0.544,0.513,1.13,1.03,0.73,0.46,0.97,0.0,0.0,0.0,0.82,0.0,0.76,0.52,0.0,0.16,0.26,0.09,0.07,0.000256,0.0,1.6e-05,,,,,,,,,,,,,,,,,,,,,
99,0.98,0.544,0.515,0.91,0.78,0.67,0.43,0.89,0.0,0.0,0.0,0.87,0.0,0.87,0.71,0.0,0.17,0.43,0.09,0.22,9.999999999999983e-07,0.0,9.999999999999949e-07,,,,,,,,,,,,,,,,,,,,,
