,gaze_confidence,gaze_x,gaze_y,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45,head_x,head_y,head_z,pose_1_x,pose_1_y,pose_1_confidence,pose_2_x,pose_2_y,pose_2_confidence,pose_3_x,pose_3_y,pose_3_confidence,pose_4_x,pose_4_y,pose_4_confidence,pose_5_x,pose_5_y,pose_5_confidence,pose_6_x,pose_6_y,pose_6_confidence,pose_7_x,pose_7_y,pose_7_confidence
10,0.88,0.46950000000000003,0.591,1.06,0.21,2.16,0.08,0.73,3.6,0.33,0.44,0.36,0.8,0.12,1.37,0.09,0.0,0.72,0.0,0.11,8.99999999999985e-06,1.0000000000000019e-06,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
11,0.88,0.4685,0.591,1.14,0.32,2.04,0.09,0.72,3.44,0.19,0.47,0.36,0.82,0.13,1.26,0.11,0.0,0.6,0.0,0.11,1.0000000000000019e-06,4.0000000000000074e-06,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
12,0.88,0.4685,0.592,1.21,0.28,2.02,0.01,0.72,3.4,0.14,0.45,0.29,0.89,0.22,1.25,0.11,0.0,0.5,0.0,0.0,1.600000000000003e-05,1.0000000000000019e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
13,0.88,0.463,0.5925,1.1,0.4,1.99,0.02,0.66,3.25,0.1,0.35,0.24,0.76,0.31,1.22,0.08,0.0,0.38,0.0,0.0,6.399999999999967e-05,0.0004000000000000002,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
14,0.88,0.464,0.593,1.06,0.26,1.87,0.02,0.54,3.0,0.07,0.32,0.17,0.62,0.32,1.25,0.05,0.0,0.35,0.0,0.0,9.000000000000015e-06,3.600000000000006e-05,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
15,0.88,0.4655,0.5955,1.04,0.39,1.89,0.05,0.48,2.91,0.02,0.3,0.18,0.46,0.22,1.25,0.13,0.0,0.3,0.0,0.03,8.099999999999964e-05,2.5000000000000045e-05,0.0,,,,,,,,,,,,,,,,,,,,,
16,0.88,0.469,0.597,0.99,0.35,1.92,0.03,0.44,2.7,0.06,0.31,0.21,0.55,0.09,1.16,0.13,0.0,0.25,0.0,0.04,2.5000000000000045e-05,9.99999999999999e-05,0.0,,,,,,,,,,,,,,,,,,,,,
17,0.88,0.4725,0.6,0.94,0.35,2.08,0.03,0.52,2.65,0.15,0.31,0.22,0.54,0.01,1.19,0.15,0.0,0.13,0.0,0.04,0.00012100000000000022,0.0001209999999999999,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
18,0.88,0.475,0.5985,0.82,0.17,2.02,0.0,0.57,2.63,0.27,0.31,0.23,0.62,0.01,1.14,0.08,0.0,0.11,0.0,0.01,1.600000000000003e-05,4.0000000000000074e-06,0.0001209999999999999,,,,,,,,,,,,,,,,,,,,,
19,0.88,0.4755,0.5995,0.75,0.0,2.17,0.0,0.66,2.68,0.32,0.35,0.22,0.53,0.0,1.17,0.13,0.0,0.07,0.0,0.0,1.0000000000000019e-06,9.000000000000015e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
20,0.88,0.4755,0.599,0.76,0.11,2.06,0.11,0.64,2.6,0.28,0.38,0.24,0.62,0.04,1.21,0.15,0.0,0.07,0.0,0.0,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
21,0.88,0.4735,0.599,0.71,0.11,2.09,0.11,0.64,2.61,0.29,0.34,0.24,0.67,0.04,1.27,0.09,0.0,0.14,0.0,0.0,1.0000000000000019e-06,3.59999999999999e-05,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
22,0.88,0.4715,0.5995,0.89,0.14,1.98,0.11,0.62,2.56,0.25,0.24,0.2,0.74,0.08,1.33,0.06,0.0,0.12,0.0,0.0,4.0000000000000074e-06,3.600000000000006e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
23,0.88,0.4715,0.6025,1.11,0.12,2.2,0.0,0.63,2.58,0.22,0.37,0.28,0.7,0.08,1.23,0.11,0.0,0.26,0.0,0.0,9.000000000000015e-06,2.5000000000000045e-05,0.00032400000000000007,,,,,,,,,,,,,,,,,,,,,
24,0.88,0.4715,0.605,1.29,0.29,2.43,0.1,0.65,2.67,0.08,0.5,0.37,0.66,0.11,1.26,0.18,0.0,0.36,0.0,0.0,0.00010000000000000018,4.0000000000000074e-06,4.899999999999989e-05,,,,,,,,,,,,,,,,,,,,,
25,0.88,0.4715,0.606,1.27,0.36,2.6,0.15,0.76,2.8,0.02,0.66,0.52,0.51,0.11,1.11,0.16,0.0,0.64,0.0,0.0,1.600000000000003e-05,0.0,3.600000000000006e-05,,,,,,,,,,,,,,,,,,,,,
26,0.88,0.471,0.6065,0.97,0.27,2.45,0.15,0.86,2.81,0.0,0.66,0.59,0.44,0.06,1.01,0.08,0.0,0.84,0.0,0.0,3.600000000000006e-05,1.5999999999999918e-05,3.600000000000006e-05,,,,,,,,,,,,,,,,,,,,,
27,0.88,0.47,0.606,0.84,0.09,2.18,0.05,0.92,2.51,0.0,0.67,0.63,0.24,0.08,0.92,0.0,0.0,0.9,0.0,0.0,1.0000000000000019e-06,3.600000000000006e-05,3.59999999999999e-05,,,,,,,,,,,,,,,,,,,,,
28,0.88,0.472,0.6025,0.64,0.0,2.04,0.0,0.8,2.16,0.0,0.51,0.56,0.3,0.26,1.08,0.0,0.0,0.79,0.0,0.0,8.100000000000014e-05,2.5000000000000045e-05,4.9000000000000087e-05,,,,,,,,,,,,,,,,,,,,,
29,0.88,0.4675,0.599,0.67,0.0,2.13,0.0,0.69,2.2,0.0,0.32,0.34,0.39,0.56,1.32,0.0,0.0,0.44,0.0,0.0,0.00019600000000000035,0.0002890000000000005,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
30,0.88,0.4665,0.6035,0.6,0.0,2.12,0.0,0.65,2.39,0.0,0.15,0.17,0.52,0.75,1.44,0.0,0.0,0.21,0.0,0.0,6.400000000000012e-05,0.0,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
31,0.88,0.46499999999999997,0.6055,0.64,0.0,2.15,0.05,0.69,2.71,0.0,0.09,0.09,0.62,0.79,1.52,0.0,0.0,0.11,0.0,0.0,2.5000000000000045e-05,4.89999999999997e-05,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
32,0.88,0.459,0.603,0.71,0.0,2.2,0.24,0.66,2.76,0.0,0.1,0.13,0.71,0.94,1.39,0.0,0.0,0.2,0.0,0.0,0.00012100000000000022,0.0002250000000000004,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
33,0.88,0.4435,0.5965,0.75,0.0,2.48,0.43,0.51,3.01,0.01,0.2,0.2,0.71,1.25,1.13,0.06,0.02,0.26,0.0,0.0,0.0002890000000000005,0.0014440000000000004,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
34,0.88,0.427,0.5875,0.78,0.01,2.67,0.71,0.27,3.09,0.01,0.35,0.19,0.46,1.52,0.62,0.06,0.09,0.33,0.24,0.08,0.0003239999999999996,0.0018489999999999984,0.0,,,,,,,,,,,,,,,,,,,,,
35,0.98,0.39849999999999997,0.591,0.58,0.01,2.44,0.51,0.44,3.2,0.11,0.45,0.44,0.54,1.09,0.63,0.06,0.18,0.27,0.26,0.08,2.5000000000000045e-05,0.006561000000000003,6.399999999999989e-05,,,,,,,,,,,,,,,,,,,,,
36,0.88,0.5005,0.591,0.74,0.01,2.34,0.33,0.67,3.03,0.19,0.56,0.57,0.73,0.64,0.75,0.0,0.16,0.15,0.26,0.22,0.0004409999999999996,0.07896100000000002,0.013688999999999998,,,,,,,,,,,,,,,,,,,,,
37,0.88,0.4925,0.608,1.16,0.11,2.02,0.26,0.89,2.78,0.19,0.5,0.59,0.88,0.16,1.12,0.0,0.12,0.03,0.17,0.16,0.0019359999999999985,0.0009609999999999995,0.00032399999999999996,,,,,,,,,,,,,,,,,,,,,
38,0.88,0.4815,0.6275,1.77,0.55,2.26,0.9,0.65,2.82,0.1,0.38,0.34,0.72,0.16,1.05,0.07,0.1,0.0,0.28,0.16,0.006241000000000003,0.0012250000000000002,0.0006760000000000002,,,,,,,,,,,,,,,,,,,,,
39,0.88,0.482,0.6415,2.03,0.77,2.14,1.44,0.36,2.83,0.0,0.23,0.12,0.54,0.15,1.03,0.1,0.24,0.0,0.43,0.02,0.0015210000000000026,1.600000000000003e-05,0.0001209999999999999,,,,,,,,,,,,,,,,,,,,,
40,0.88,0.487,0.649,2.04,1.04,2.5,2.02,0.23,3.02,0.0,0.19,0.07,0.41,0.19,0.99,0.12,0.34,0.0,0.48,0.0,0.0003999999999999985,0.000225,3.600000000000006e-05,,,,,,,,,,,,,,,,,,,,,
41,0.88,0.4945,0.649,1.92,0.92,2.55,1.96,0.2,3.14,0.01,0.2,0.05,0.37,0.24,1.01,0.14,0.42,0.04,0.47,0.0,1.0000000000000019e-06,0.0003999999999999996,0.00016899999999999993,,,,,,,,,,,,,,,,,,,,,
42,0.88,0.4985,0.6485,1.94,0.93,2.8,2.04,0.3,3.31,0.01,0.14,0.06,0.33,0.24,1.07,0.17,0.4,0.1,0.39,0.0,9.000000000000015e-06,0.00012100000000000007,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
43,0.88,0.5,0.638,1.7,0.75,2.6,1.31,0.43,3.21,0.09,0.19,0.13,0.53,0.18,1.09,0.15,0.27,0.31,0.2,0.0,0.00048399999999999843,1.600000000000003e-05,3.600000000000006e-05,,,,,,,,,,,,,,,,,,,,,
44,0.88,0.5025,0.628,1.45,0.5,2.5,0.72,0.58,3.05,0.15,0.27,0.21,0.62,0.11,1.05,0.06,0.12,0.5,0.07,0.0,0.0032489999999999993,4.0000000000000074e-06,4.899999999999989e-05,,,,,,,,,,,,,,,,,,,,,
45,0.88,0.507,0.609,0.94,0.27,2.29,0.1,0.66,3.01,0.26,0.38,0.32,0.75,0.05,1.04,0.0,0.01,0.63,0.0,0.0,0.0029160000000000054,0.00025599999999999977,0.00022500000000000018,,,,,,,,,,,,,,,,,,,,,
46,0.88,0.511,0.601,0.52,0.07,2.21,0.0,0.64,3.09,0.27,0.28,0.43,0.7,0.03,1.08,0.07,0.11,0.63,0.0,0.0,0.0005759999999999984,0.00014400000000000008,0.000225,,,,,,,,,,,,,,,,,,,,,
47,0.88,0.514,0.588,0.22,0.0,2.27,0.0,0.67,3.14,0.36,0.2,0.56,0.72,0.03,1.07,0.07,0.17,0.55,0.0,0.0,0.0012960000000000003,0.0001,0.00044099999999999993,,,,,,,,,,,,,,,,,,,,,
48,0.88,0.5155,0.58,0.12,0.0,2.38,0.0,0.74,3.05,0.34,0.19,0.7,0.61,0.14,1.06,0.07,0.24,0.43,0.0,0.06,0.0004410000000000008,1.6e-05,0.000256,,,,,,,,,,,,,,,,,,,,,
49,0.88,0.5165,0.579,0.23,0.0,2.54,0.0,0.83,3.22,0.3,0.32,0.81,0.66,0.11,0.94,0.0,0.16,0.34,0.0,0.08,3.9999999999998965e-06,2.499999999999999e-05,0.0004,,,,,,,,,,,,,,,,,,,,,
50,0.88,0.5155,0.5805,0.38,0.0,2.48,0.0,0.92,3.17,0.16,0.45,0.86,0.61,0.11,0.93,0.04,0.14,0.23,0.0,0.2,2.4999999999999767e-05,4e-06,0.000144,,,,,,,,,,,,,,,,,,,,,
51,0.88,0.5145,0.5815,0.54,0.0,2.43,0.0,0.98,3.3,0.17,0.53,0.87,0.65,0.0,0.85,0.15,0.1,0.19,0.0,0.3,9.000000000000015e-06,8.999999999999995e-06,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
52,0.88,0.5135,0.58,0.56,0.0,2.35,0.01,0.99,3.21,0.15,0.62,0.85,0.53,0.0,0.85,0.16,0.11,0.16,0.0,0.46,9.000000000000015e-06,4e-06,8.999999999999975e-06,,,,,,,,,,,,,,,,,,,,,
53,0.88,0.508,0.5795,0.58,0.0,2.4,0.03,0.93,3.2,0.17,0.63,0.81,0.43,0.0,0.79,0.15,0.08,0.2,0.0,0.48,9.000000000000015e-06,0.00019600000000000005,0.0,,,,,,,,,,,,,,,,,,,,,
54,0.88,0.509,0.581,0.65,0.0,2.31,0.03,0.85,2.96,0.13,0.6,0.84,0.42,0.0,0.76,0.05,0.04,0.32,0.14,0.47,9.000000000000015e-06,2.500000000000001e-05,0.0,,,,,,,,,,,,,,,,,,,,,
55,0.88,0.5085,0.581,0.74,0.0,2.4,0.03,0.85,3.09,0.14,0.56,0.84,0.47,0.0,0.71,0.08,0.01,0.34,0.16,0.41,0.0,3.999999999999993e-06,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
56,0.88,0.5095,0.581,0.76,0.0,2.3,0.13,0.86,3.13,0.18,0.59,0.91,0.6,0.0,0.76,0.15,0.04,0.27,0.18,0.28,1.0000000000000019e-06,8.999999999999995e-06,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
57,0.88,0.512,0.5795,0.72,0.13,2.21,0.29,0.92,3.36,0.22,0.65,0.88,0.68,0.0,0.81,0.25,0.04,0.13,0.11,0.17,3.599999999999973e-05,6.4e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
58,0.88,0.5115,0.583,0.74,0.13,2.0,0.29,0.91,3.04,0.28,0.72,0.92,0.79,0.0,0.9,0.21,0.05,0.08,0.25,0.05,0.0001439999999999996,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
59,0.88,0.5115,0.583,0.76,0.13,2.08,0.25,0.92,2.94,0.28,0.8,0.93,0.81,0.0,0.85,0.14,0.01,0.08,0.3,0.17,1.0000000000000019e-06,1.0000000000000019e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
60,0.88,0.511,0.584,0.9,0.0,2.24,0.09,0.93,2.92,0.29,0.88,0.98,0.88,0.0,0.81,0.08,0.01,0.2,0.38,0.23,9.000000000000015e-06,9.000000000000005e-06,2.500000000000001e-05,,,,,,,,,,,,,,,,,,,,,
61,0.88,0.5125,0.585,1.02,0.0,2.35,0.09,0.97,3.17,0.2,0.92,0.99,0.84,0.0,0.79,0.08,0.0,0.18,0.3,0.34,0.0,1.6e-05,8.999999999999995e-06,,,,,,,,,,,,,,,,,,,,,
62,0.88,0.5115,0.5845,1.17,0.0,2.31,0.0,0.95,3.34,0.2,0.89,1.0,0.82,0.0,0.83,0.04,0.0,0.15,0.33,0.2,9.000000000000015e-06,8.999999999999995e-06,9.999999999999949e-07,,,,,,,,,,,,,,,,,,,,,
63,0.88,0.5105,0.5855,1.33,0.0,2.36,0.08,0.87,3.07,0.12,0.79,0.92,0.9,0.0,0.93,0.18,0.0,0.03,0.19,0.34,1.600000000000003e-05,4e-06,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
64,0.88,0.5145,0.6045,1.49,0.0,2.41,0.34,0.79,2.97,0.09,0.72,0.83,1.13,0.0,0.94,0.18,0.0,0.0,0.23,0.42,0.0024010000000000017,6.4e-05,8.999999999999995e-06,,,,,,,,,,,,,,,,,,,,,
65,0.88,0.5145,0.6265000000000001,1.6,0.0,2.6,0.63,0.75,2.78,0.0,0.62,0.81,1.4,0.0,0.96,0.18,0.0,0.0,0.2,0.59,0.004489000000000001,2.5e-05,1.6e-05,,,,,,,,,,,,,,,,,,,,,
66,0.88,0.5155,0.6415,1.74,0.14,2.42,0.81,0.59,2.61,0.0,0.49,0.79,1.52,0.0,0.89,0.07,0.0,0.0,0.34,0.39,0.0019359999999999985,1.0000000000000019e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
67,0.88,0.516,0.6385000000000001,1.86,0.38,2.51,0.9,0.51,2.38,0.0,0.36,0.74,1.53,0.0,0.9,0.07,0.0,0.0,0.26,0.35,8.100000000000014e-05,8.999999999999995e-06,4.899999999999999e-05,,,,,,,,,,,,,,,,,,,,,
68,0.88,0.519,0.642,1.95,0.46,2.24,0.74,0.42,2.13,0.0,0.35,0.7,1.52,0.0,0.79,0.12,0.0,0.0,0.22,0.32,8.100000000000014e-05,0.0001,0.00022500000000000005,,,,,,,,,,,,,,,,,,,,,
69,0.88,0.5215,0.6465,1.76,0.32,2.17,0.51,0.55,2.38,0.0,0.45,0.77,1.5,0.0,0.64,0.05,0.0,0.12,0.08,0.37,0.0,1.6e-05,9e-06,,,,,,,,,,,,,,,,,,,,,
70,0.88,0.522,0.639,1.48,0.08,2.08,0.27,0.7,2.66,0.12,0.58,0.88,1.48,0.0,0.48,0.05,0.0,0.12,0.04,0.22,0.00032400000000000056,8.999999999999995e-06,1e-06,,,,,,,,,,,,,,,,,,,,,
71,0.88,0.5235,0.6285000000000001,1.43,0.0,2.39,0.42,0.98,3.02,0.27,0.62,0.9,1.56,0.0,0.44,0.0,0.0,0.14,0.03,0.08,0.00048400000000000087,4.900000000000001e-05,2.5e-05,,,,,,,,,,,,,,,,,,,,,
72,0.88,0.5275,0.621,1.2,0.0,2.64,0.61,1.11,3.16,0.47,0.43,0.86,1.71,0.0,0.6,0.0,0.03,0.02,0.2,0.0,0.0006759999999999983,0.00012099999999999999,3.6e-05,,,,,,,,,,,,,,,,,,,,,
73,0.88,0.5305,0.607,1.11,0.0,2.5,0.57,1.16,2.88,0.57,0.34,0.74,1.83,0.0,0.75,0.07,0.1,0.02,0.26,0.04,0.0019360000000000035,0.000144,3.9999999999999964e-06,,,,,,,,,,,,,,,,,,,,,
74,0.88,0.5325,0.607,0.82,0.0,2.25,0.39,1.11,2.79,0.51,0.4,0.79,1.7,0.0,0.92,0.07,0.22,0.0,0.31,0.04,4.0000000000000074e-06,3.599999999999998e-05,4e-06,,,,,,,,,,,,,,,,,,,,,
75,0.88,0.5315,0.6105,0.88,0.0,2.04,0.17,1.12,2.58,0.43,0.58,0.9,1.39,0.0,0.79,0.07,0.21,0.05,0.14,0.06,0.0002560000000000005,4.0000000000000074e-06,9.999999999999983e-07,,,,,,,,,,,,,,,,,,,,,
76,0.88,0.531,0.609,1.01,0.0,2.02,0.11,1.16,2.61,0.3,0.64,1.09,1.18,0.0,0.67,0.0,0.18,0.13,0.08,0.05,9.000000000000015e-06,8.999999999999975e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
77,0.88,0.531,0.609,1.17,0.0,2.03,0.0,1.17,2.67,0.26,0.56,1.14,1.12,0.0,0.58,0.0,0.11,0.16,0.03,0.05,1.0000000000000019e-06,1.0000000000000019e-06,9e-06,,,,,,,,,,,,,,,,,,,,,
78,0.88,0.5305,0.609,1.27,0.0,2.05,0.18,1.21,3.18,0.16,0.58,1.1,1.19,0.0,0.75,0.02,0.09,0.11,0.0,0.18,1.0000000000000019e-06,4.0000000000000074e-06,9e-06,,,,,,,,,,,,,,,,,,,,,
79,0.88,0.532,0.6115,1.25,0.0,2.13,0.18,1.21,3.43,0.13,0.54,1.06,1.16,0.0,0.81,0.02,0.04,0.06,0.0,0.25,1.0000000000000019e-06,4.0000000000000074e-06,4e-06,,,,,,,,,,,,,,,,,,,,,
80,0.88,0.5295,0.61,1.15,0.0,2.24,0.18,1.23,3.45,0.15,0.47,1.03,1.03,0.0,0.87,0.06,0.0,0.07,0.0,0.33,1.600000000000003e-05,6.4e-05,1e-06,,,,,,,,,,,,,,,,,,,,,
81,0.88,0.528,0.606,1.09,0.04,2.19,0.08,1.2,3.34,0.2,0.34,1.04,1.03,0.0,0.8,0.05,0.0,0.19,0.0,0.39,6.400000000000012e-05,1.6e-05,1.6e-05,,,,,,,,,,,,,,,,,,,,,
82,0.88,0.5275,0.605,1.01,0.04,2.0,0.09,1.17,3.27,0.18,0.32,1.11,1.13,0.0,0.81,0.05,0.0,0.28,0.0,0.44,1.5999999999999586e-05,9.000000000000015e-06,4e-06,,,,,,,,,,,,,,,,,,,,,
83,0.88,0.5265,0.6015,0.84,0.04,1.61,0.13,1.11,3.25,0.18,0.28,1.16,1.27,0.0,0.83,0.0,0.04,0.34,0.0,0.44,0.00012100000000000022,8.999999999999995e-06,4e-06,,,,,,,,,,,,,,,,,,,,,
84,0.88,0.5245,0.5995,0.73,0.0,1.79,0.05,1.14,3.07,0.13,0.37,1.23,1.33,0.0,0.86,0.07,0.06,0.29,0.0,0.24,3.600000000000006e-05,2.500000000000001e-05,4.9000000000000005e-05,,,,,,,,,,,,,,,,,,,,,
85,0.88,0.525,0.597,0.58,0.0,2.04,0.06,1.09,3.02,0.17,0.41,1.16,1.28,0.0,0.87,0.23,0.05,0.31,0.0,0.08,4.9000000000000087e-05,1.0000000000000019e-06,1e-06,,,,,,,,,,,,,,,,,,,,,
86,0.88,0.525,0.5945,0.67,0.0,2.31,0.02,1.08,3.13,0.15,0.5,1.11,1.26,0.0,0.84,0.3,0.02,0.31,0.0,0.0,6.400000000000012e-05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
87,0.88,0.525,0.5945,0.68,0.01,2.28,0.02,1.09,3.13,0.16,0.46,1.09,1.23,0.0,0.82,0.26,0.08,0.38,0.0,0.07,0.0,0.0,4e-06,,,,,,,,,,,,,,,,,,,,,
88,0.88,0.527,0.592,0.64,0.01,2.22,0.0,1.18,3.31,0.14,0.37,1.14,1.39,0.0,0.8,0.1,0.17,0.39,0.1,0.13,4.9000000000000087e-05,4.899999999999999e-05,0.0,,,,,,,,,,,,,,,,,,,,,
89,0.88,0.527,0.593,0.57,0.01,2.23,0.0,1.21,3.15,0.17,0.26,1.16,1.49,0.0,0.88,0.03,0.23,0.42,0.17,0.17,9.000000000000015e-06,0.0,1e-06,,,,,,,,,,,,,,,,,,,,,
90,0.88,0.527,0.5925,0.58,0.0,2.26,0.0,1.16,3.11,0.23,0.27,1.16,1.52,0.0,0.95,0.01,0.18,0.46,0.28,0.1,4.0000000000000074e-06,0.0,4e-06,,,,,,,,,,,,,,,,,,,,,
91,0.88,0.5275,0.5935,0.79,0.0,2.34,0.0,1.13,3.03,0.29,0.33,1.11,1.43,0.0,0.96,0.0,0.1,0.46,0.3,0.04,4.0000000000000074e-06,1.0000000000000019e-06,1e-06,,,,,,,,,,,,,,,,,,,,,
92,0.88,0.5265,0.595,1.0,0.0,2.35,0.0,1.09,3.22,0.25,0.36,1.05,1.27,0.0,0.99,0.0,0.05,0.47,0.29,0.0,3.600000000000006e-05,8.999999999999995e-06,9e-06,,,,,,,,,,,,,,,,,,,,,
93,0.88,0.526,0.596,1.1,0.11,2.3,0.0,0.97,3.26,0.18,0.35,0.94,1.17,0.0,1.05,0.0,0.08,0.37,0.26,0.0,4.0000000000000074e-06,4.0000000000000074e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
94,0.88,0.5255,0.5945,1.14,0.11,2.19,0.0,0.86,3.08,0.04,0.27,0.88,1.2,0.0,1.25,0.0,0.11,0.22,0.15,0.0,4.0000000000000074e-06,1.0000000000000019e-06,9.999999999999983e-07,,,,,,,,,,,,,,,,,,,,,
95,0.88,0.5255,0.596,1.11,0.11,2.23,0.0,0.78,2.95,0.01,0.19,0.84,1.36,0.08,1.32,0.0,0.18,0.08,0.18,0.12,0.0,1.0000000000000019e-06,9.999999999999983e-07,,,,,,,,,,,,,,,,,,,,,
96,0.88,0.526,0.597,1.04,0.0,2.34,0.0,0.78,2.87,0.01,0.12,0.87,1.48,0.23,1.34,0.0,0.22,0.0,0.15,0.12,4.0000000000000074e-06,1.0000000000000019e-06,4e-06,,,,,,,,,,,,,,,,,,,,,
97,0.88,0.5265,0.595,1.01,0.0,2.44,0.0,0.84,3.09,0.01,0.23,0.87,1.32,0.23,1.05,0.0,0.17,0.25,0.14,0.12,1.600000000000003e-05,8.999999999999995e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
98,0.88,0.526,0.603,0.87,0.0,2.38,0.0,0.91,3.21,0.06,0.43,0.92,1.13,0.15,0.73,0.0,0.09,0.48,0.05,0.0,0.0006760000000000013,8.999999999999995e-06,0.0001,,,,,,,,,,,,,,,,,,,,,
99,0.88,0.526,0.6,0.71,0.0,2.05,0.0,0.93,3.35,0.1,0.6,0.93,0.77,0.0,0.49,0.0,0.0,0.74,0.0,0.0,8.100000000000014e-05,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
