,gaze_confidence,gaze_x,gaze_y,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45,head_x,head_y,head_z,pose_1_x,pose_1_y,pose_1_confidence,pose_2_x,pose_2_y,pose_2_confidence,pose_3_x,pose_3_y,pose_3_confidence,pose_4_x,pose_4_y,pose_4_confidence,pose_5_x,pose_5_y,pose_5_confidence,pose_6_x,pose_6_y,pose_6_confidence,pose_7_x,pose_7_y,pose_7_confidence
20,0.88,0.5195,0.638,0.0,0.0,0.89,0.87,1.12,2.31,0.0,0.38,0.69,0.33,0.2,0.63,0.27,0.15,0.06,0.15,0.55,1.0000000000000019e-06,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
21,0.88,0.5185,0.6385000000000001,0.0,0.0,0.9,0.77,1.15,2.31,0.0,0.39,0.69,0.34,0.14,0.62,0.16,0.1,0.08,0.21,0.49,1.0000000000000019e-06,1.5999999999999972e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
22,0.88,0.5215,0.6405000000000001,0.0,0.0,0.85,0.61,1.19,2.48,0.0,0.36,0.74,0.29,0.1,0.5,0.03,0.04,0.11,0.26,0.41,1.600000000000003e-05,8.100000000000002e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
23,0.88,0.5215,0.64,0.0,0.0,0.89,0.48,1.31,2.52,0.0,0.26,0.77,0.34,0.08,0.39,0.21,0.02,0.07,0.24,0.37,9.000000000000015e-06,0.0,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
24,0.88,0.5215,0.639,0.0,0.0,0.85,0.51,1.41,2.69,0.0,0.27,0.84,0.37,0.13,0.36,0.27,0.06,0.04,0.26,0.46,4.0000000000000074e-06,1.0000000000000019e-06,3.9999999999999515e-06,,,,,,,,,,,,,,,,,,,,,
25,0.88,0.5195,0.639,0.0,0.0,0.93,0.49,1.48,2.64,0.0,0.37,0.94,0.54,0.13,0.36,0.24,0.13,0.04,0.23,0.44,1.0000000000000019e-06,4.899999999999999e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
26,0.88,0.515,0.639,0.0,0.0,0.95,0.48,1.52,2.53,0.0,0.47,1.06,0.61,0.05,0.32,0.06,0.2,0.06,0.32,0.49,1.600000000000003e-05,0.00019600000000000005,8.999999999999932e-06,,,,,,,,,,,,,,,,,,,,,
27,0.88,0.515,0.641,0.0,0.0,0.99,0.32,1.49,2.2,0.0,0.53,1.14,0.65,0.0,0.31,0.0,0.24,0.05,0.35,0.37,3.600000000000006e-05,1.0000000000000019e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
28,0.88,0.515,0.6405000000000001,0.0,0.0,0.97,0.22,1.5,2.07,0.0,0.5,1.21,0.64,0.0,0.4,0.0,0.28,0.04,0.31,0.48,0.0,0.0,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
29,0.88,0.511,0.6425,0.0,0.0,1.1,0.16,1.59,2.19,0.0,0.54,1.32,0.72,0.0,0.58,0.0,0.34,0.02,0.3,0.55,8.100000000000014e-05,0.00019600000000000002,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
30,0.88,0.508,0.644,0.0,0.0,1.19,0.12,1.69,2.3,0.02,0.68,1.42,0.91,0.0,0.67,0.0,0.32,0.09,0.43,0.62,8.100000000000014e-05,0.00012099999999999999,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
31,0.88,0.506,0.649,0.0,0.0,1.07,0.07,1.78,2.25,0.03,0.86,1.55,1.18,0.0,0.62,0.06,0.28,0.26,0.62,0.63,0.0002560000000000005,6.4e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
32,0.88,0.507,0.6485,0.0,0.0,0.85,0.0,1.82,2.14,0.03,0.98,1.65,1.42,0.0,0.44,0.26,0.15,0.51,0.79,0.69,9.000000000000015e-06,9e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
33,0.88,0.5075,0.6495,0.0,0.0,0.65,0.0,1.88,2.07,0.02,0.97,1.71,1.52,0.0,0.26,0.41,0.13,0.71,0.85,0.74,4.0000000000000074e-06,1e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
34,0.88,0.507,0.65,0.0,0.0,0.57,0.0,1.96,2.06,0.01,0.96,1.76,1.48,0.0,0.13,0.37,0.15,0.81,0.85,0.84,1.600000000000003e-05,0.0,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
35,0.88,0.507,0.6515,0.0,0.0,0.52,0.0,2.04,2.01,0.01,0.91,1.83,1.47,0.0,0.04,0.35,0.18,0.82,0.79,0.91,1.5999999999999586e-05,0.0,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
36,0.88,0.5065,0.655,0.0,0.0,0.56,0.0,2.09,2.12,0.02,0.93,1.89,1.57,0.0,0.0,0.32,0.18,0.75,0.78,0.94,8.100000000000014e-05,9e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
37,0.88,0.505,0.659,0.0,0.0,0.59,0.0,2.13,2.3,0.11,0.9,1.95,1.61,0.0,0.0,0.36,0.16,0.72,0.82,0.84,0.0001690000000000003,1.5999999999999992e-05,6.399999999999989e-05,,,,,,,,,,,,,,,,,,,,,
38,0.88,0.504,0.662,0.0,0.0,0.64,0.0,2.18,2.37,0.27,0.85,1.97,1.69,0.0,0.0,0.27,0.17,0.7,0.88,0.58,0.00012100000000000022,9.000000000000005e-06,4.9000000000000087e-05,,,,,,,,,,,,,,,,,,,,,
39,0.88,0.5045,0.6635,0.0,0.0,0.61,0.0,2.24,2.37,0.37,0.81,2.04,1.68,0.0,0.0,0.24,0.2,0.77,0.92,0.39,3.600000000000006e-05,1.0000000000000019e-06,1.5999999999999918e-05,,,,,,,,,,,,,,,,,,,,,
40,0.88,0.504,0.665,0.0,0.0,0.65,0.0,2.32,2.26,0.45,0.78,2.08,1.65,0.0,0.0,0.29,0.2,0.81,0.97,0.33,9.000000000000015e-06,9.000000000000005e-06,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
41,0.88,0.5035,0.667,0.0,0.0,0.71,0.0,2.4,2.22,0.43,0.83,2.15,1.68,0.0,0.0,0.28,0.18,0.91,0.96,0.49,3.600000000000006e-05,0.0,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
42,0.88,0.5025,0.669,0.0,0.0,0.8,0.0,2.5,2.1,0.54,0.96,2.17,1.78,0.0,0.0,0.19,0.17,0.96,0.74,0.77,3.600000000000006e-05,1.5999999999999986e-05,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
43,0.88,0.503,0.677,0.0,0.0,0.85,0.0,2.55,2.02,0.58,1.04,2.22,1.87,0.0,0.0,0.07,0.14,1.09,0.57,0.91,0.00044099999999999847,3.999999999999993e-06,0.0001209999999999999,,,,,,,,,,,,,,,,,,,,,
44,0.88,0.5035,0.6795,0.0,0.0,0.87,0.0,2.59,2.06,0.62,1.18,2.31,1.86,0.0,0.0,0.03,0.1,1.08,0.31,1.22,6.400000000000012e-05,0.0,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
45,0.88,0.504,0.687,0.0,0.0,1.04,0.0,2.66,2.17,0.58,1.28,2.39,1.74,0.0,0.0,0.05,0.02,1.09,0.24,1.29,0.0008410000000000015,1.0000000000000019e-06,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
46,0.88,0.505,0.6955,0.0,0.0,1.16,0.0,2.75,2.5,0.6,1.43,2.45,1.73,0.0,0.0,0.04,0.0,1.12,0.09,1.31,0.0007290000000000013,9.999999999999983e-07,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
47,0.88,0.505,0.6955,0.0,0.0,1.34,0.0,2.77,2.61,0.62,1.54,2.47,1.67,0.0,0.0,0.01,0.0,1.23,0.09,1.4,9.000000000000015e-06,1.0000000000000019e-06,3.999999999999993e-06,,,,,,,,,,,,,,,,,,,,,
48,0.88,0.505,0.692,0.0,0.0,1.3,0.0,2.63,2.63,0.55,1.5,2.49,1.61,0.0,0.0,0.0,0.0,1.16,0.1,1.37,0.00014400000000000025,0.0,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
49,0.88,0.505,0.6895,0.0,0.0,1.41,0.0,2.58,2.47,0.48,1.55,2.53,1.64,0.0,0.0,0.0,0.0,1.18,0.08,1.45,0.00010000000000000018,0.0,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
50,0.88,0.504,0.6890000000000001,0.0,0.0,1.4,0.0,2.55,2.4,0.47,1.6,2.54,1.57,0.0,0.0,0.01,0.0,1.21,0.06,1.28,0.0,1.6000000000000016e-05,1.6e-05,,,,,,,,,,,,,,,,,,,,,
51,0.88,0.5045,0.6910000000000001,0.0,0.0,1.56,0.0,2.65,2.41,0.48,1.71,2.56,1.65,0.0,0.0,0.01,0.0,1.48,0.0,1.31,2.5000000000000045e-05,4.0000000000000074e-06,3.600000000000002e-05,,,,,,,,,,,,,,,,,,,,,
52,0.88,0.5055,0.6990000000000001,0.0,0.0,1.57,0.0,2.69,2.57,0.46,1.71,2.58,1.56,0.0,0.0,0.01,0.0,1.56,0.0,1.41,0.0006250000000000011,9.999999999999983e-07,1.5999999999999992e-05,,,,,,,,,,,,,,,,,,,,,
53,0.88,0.508,0.6985,0.0,0.0,1.64,0.0,2.72,2.58,0.38,1.68,2.63,1.56,0.0,0.0,0.0,0.0,1.6,0.04,1.39,1.0000000000000019e-06,3.6e-05,3.6e-05,,,,,,,,,,,,,,,,,,,,,
54,0.88,0.5065,0.6965,0.0,0.0,1.53,0.0,2.75,2.7,0.37,1.67,2.68,1.52,0.0,0.0,0.0,0.0,1.64,0.06,1.4,3.600000000000006e-05,1.6e-05,2.5e-05,,,,,,,,,,,,,,,,,,,,,
55,0.88,0.5075,0.6955,0.0,0.0,1.53,0.0,2.82,2.7,0.33,1.69,2.72,1.47,0.0,0.0,0.0,0.0,1.66,0.18,1.35,1.0000000000000019e-06,1.6e-05,1e-06,,,,,,,,,,,,,,,,,,,,,
56,0.88,0.5075,0.6965,0.0,0.0,1.46,0.0,2.87,3.02,0.38,1.69,2.76,1.41,0.0,0.0,0.0,0.0,1.73,0.2,1.3,4.0000000000000074e-06,9.999999999999983e-07,0.0,,,,,,,,,,,,,,,,,,,,,
57,0.88,0.5075,0.696,0.0,0.0,1.43,0.0,2.9,3.07,0.45,1.66,2.76,1.29,0.0,0.0,0.0,0.0,1.73,0.22,1.25,4.0000000000000074e-06,0.0,9e-06,,,,,,,,,,,,,,,,,,,,,
58,0.88,0.5055,0.6925,0.0,0.0,1.22,0.0,2.82,2.95,0.48,1.63,2.75,1.34,0.0,0.0,0.0,0.0,1.75,0.23,1.11,0.00010000000000000018,3.6e-05,4e-06,,,,,,,,,,,,,,,,,,,,,
59,0.88,0.5055,0.6885,0.0,0.0,1.15,0.0,2.79,2.86,0.44,1.71,2.78,1.32,0.0,0.0,0.0,0.0,1.71,0.22,1.16,0.00019600000000000035,9.999999999999983e-07,6.4e-05,,,,,,,,,,,,,,,,,,,,,
60,0.88,0.506,0.6855,0.0,0.0,1.2,0.0,2.83,2.95,0.38,1.84,2.92,1.37,0.0,0.0,0.0,0.02,1.79,0.3,1.12,8.100000000000014e-05,4e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
61,0.88,0.505,0.6845,0.0,0.0,1.3,0.0,2.87,3.06,0.39,1.93,2.96,1.37,0.0,0.0,0.0,0.02,1.76,0.28,1.11,1.600000000000003e-05,8.999999999999995e-06,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
62,0.88,0.5065,0.6895,0.0,0.0,1.25,0.0,2.83,2.98,0.36,1.93,2.97,1.44,0.0,0.0,0.0,0.02,1.93,0.28,1.23,0.00019600000000000035,2.499999999999999e-05,6.400000000000006e-05,,,,,,,,,,,,,,,,,,,,,
63,0.88,0.506,0.6970000000000001,0.0,0.0,1.07,0.0,2.75,2.82,0.38,1.92,2.89,1.44,0.0,0.0,0.0,0.0,1.9,0.22,1.34,0.0002890000000000005,2.499999999999999e-05,0.0,,,,,,,,,,,,,,,,,,,,,
64,0.88,0.5065,0.7010000000000001,0.0,0.0,1.11,0.0,2.72,2.77,0.43,1.97,2.93,1.44,0.0,0.0,0.0,0.0,2.03,0.23,1.45,0.0001690000000000003,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
65,0.88,0.506,0.698,0.0,0.0,1.24,0.0,2.69,2.92,0.48,2.02,2.94,1.55,0.0,0.0,0.0,0.0,1.98,0.26,1.23,1.600000000000003e-05,0.0,8.999999999999975e-06,,,,,,,,,,,,,,,,,,,,,
66,0.88,0.505,0.6955,0.0,0.0,1.41,0.0,2.63,2.95,0.43,2.1,2.98,1.62,0.0,0.0,0.0,0.0,2.03,0.31,1.15,3.600000000000006e-05,8.999999999999995e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
67,0.88,0.505,0.6945,0.0,0.0,1.49,0.0,2.59,2.99,0.4,2.12,2.95,1.63,0.0,0.0,0.0,0.0,1.99,0.31,1.2,4.0000000000000074e-06,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
68,0.88,0.5045,0.6945,0.0,0.0,1.58,0.0,2.63,2.99,0.44,2.1,2.91,1.56,0.0,0.0,0.0,0.0,1.98,0.36,1.23,1.0000000000000019e-06,1.0000000000000019e-06,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
69,0.88,0.5045,0.6915,0.0,0.0,1.62,0.0,2.71,3.35,0.53,2.0,2.85,1.53,0.0,0.0,0.0,0.0,1.91,0.35,1.2,0.0002250000000000004,1.0000000000000019e-06,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
70,0.88,0.5045,0.6895,0.0,0.0,1.63,0.0,2.73,3.46,0.58,1.97,2.82,1.44,0.0,0.0,0.0,0.0,1.84,0.37,0.97,1.600000000000003e-05,4.0000000000000074e-06,0.0,,,,,,,,,,,,,,,,,,,,,
71,0.88,0.505,0.6859999999999999,0.0,0.0,1.55,0.0,2.7,3.51,0.6,1.95,2.81,1.44,0.0,0.0,0.0,0.0,1.78,0.37,0.86,1.600000000000003e-05,8.999999999999995e-06,6.4e-05,,,,,,,,,,,,,,,,,,,,,
72,0.88,0.5035,0.685,0.0,0.0,1.52,0.0,2.72,3.43,0.63,1.96,2.79,1.39,0.0,0.0,0.0,0.0,1.7,0.45,0.74,4.0000000000000074e-06,1.6e-05,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
73,0.88,0.504,0.6825,0.0,0.0,1.62,0.0,2.72,3.38,0.65,1.89,2.79,1.48,0.0,0.0,0.0,0.0,1.71,0.52,0.78,8.100000000000014e-05,8.999999999999995e-06,3.600000000000002e-05,,,,,,,,,,,,,,,,,,,,,
74,0.88,0.504,0.6825,0.0,0.0,1.68,0.0,2.76,3.16,0.67,1.82,2.78,1.49,0.0,0.0,0.0,0.0,1.65,0.58,0.63,1.0000000000000019e-06,0.0,3.5999999999999994e-05,,,,,,,,,,,,,,,,,,,,,
75,0.88,0.504,0.6805,0.0,0.0,1.72,0.0,2.7,3.11,0.64,1.74,2.72,1.55,0.0,0.0,0.0,0.0,1.59,0.67,0.58,1.600000000000003e-05,0.0,1.6e-05,,,,,,,,,,,,,,,,,,,,,
76,0.88,0.5055,0.6805,0.0,0.0,1.65,0.0,2.7,3.13,0.52,1.74,2.72,1.56,0.0,0.0,0.0,0.0,1.54,0.76,0.56,9.000000000000015e-06,2.500000000000001e-05,1.6e-05,,,,,,,,,,,,,,,,,,,,,
77,0.88,0.506,0.6815,0.0,0.0,1.67,0.0,2.66,3.15,0.42,1.78,2.75,1.56,0.0,0.0,0.01,0.0,1.48,0.85,0.79,1.600000000000003e-05,0.0,1e-06,,,,,,,,,,,,,,,,,,,,,
78,0.88,0.5065,0.6819999999999999,0.0,0.0,1.65,0.0,2.71,2.97,0.35,1.85,2.8,1.57,0.0,0.0,0.02,0.0,1.42,0.85,0.93,4.0000000000000074e-06,8.999999999999995e-06,0.0,,,,,,,,,,,,,,,,,,,,,
79,0.88,0.5075,0.6819999999999999,0.0,0.0,1.65,0.0,2.72,2.82,0.29,1.9,2.78,1.56,0.0,0.0,0.08,0.0,1.24,0.74,1.02,1.0000000000000019e-06,9e-06,0.0,,,,,,,,,,,,,,,,,,,,,
80,0.88,0.508,0.681,0.0,0.0,1.59,0.0,2.77,2.84,0.33,1.86,2.71,1.64,0.0,0.0,0.19,0.0,1.14,0.62,0.9,2.5000000000000045e-05,0.0,9e-06,,,,,,,,,,,,,,,,,,,,,
81,0.88,0.5095,0.681,0.0,0.0,1.58,0.0,2.8,2.87,0.32,1.78,2.67,1.66,0.0,0.0,0.36,0.0,1.14,0.48,0.85,4.0000000000000074e-06,3.6e-05,0.0,,,,,,,,,,,,,,,,,,,,,
82,0.88,0.5105,0.6815,0.0,0.0,1.56,0.0,2.8,2.87,0.34,1.68,2.6,1.68,0.0,0.0,0.38,0.0,1.32,0.42,0.75,1.600000000000003e-05,1.6e-05,4e-06,,,,,,,,,,,,,,,,,,,,,
83,0.88,0.5115,0.6819999999999999,0.0,0.0,1.6,0.0,2.78,2.85,0.31,1.73,2.59,1.59,0.0,0.0,0.44,0.01,1.41,0.43,0.55,1.0000000000000019e-06,9e-06,0.0,,,,,,,,,,,,,,,,,,,,,
84,0.88,0.512,0.6799999999999999,0.0,0.0,1.61,0.0,2.72,2.8,0.33,1.77,2.56,1.54,0.0,0.0,0.35,0.01,1.47,0.46,0.45,2.5000000000000045e-05,4e-06,0.0,,,,,,,,,,,,,,,,,,,,,
85,0.88,0.513,0.6799999999999999,0.0,0.0,1.61,0.0,2.77,2.87,0.36,1.75,2.59,1.45,0.0,0.0,0.4,0.01,1.39,0.48,0.4,4.0000000000000074e-06,4e-06,9e-06,,,,,,,,,,,,,,,,,,,,,
86,0.88,0.5105,0.6805,0.0,0.0,1.54,0.0,2.74,2.81,0.44,1.62,2.58,1.4,0.0,0.0,0.29,0.0,1.44,0.51,0.6,1.0000000000000019e-06,6.4e-05,0.000256,,,,,,,,,,,,,,,,,,,,,
87,0.88,0.51,0.6815,0.0,0.0,1.38,0.0,2.74,2.77,0.5,1.61,2.54,1.49,0.0,0.0,0.2,0.0,1.49,0.35,0.63,1.600000000000003e-05,9e-06,9.999999999999996e-05,,,,,,,,,,,,,,,,,,,,,
88,0.88,0.5105,0.6825,0.0,0.0,1.29,0.0,2.7,2.71,0.58,1.68,2.47,1.53,0.0,0.0,0.07,0.0,1.57,0.29,0.65,4.0000000000000074e-06,0.0,9.999999999999996e-05,,,,,,,,,,,,,,,,,,,,,
89,0.88,0.5095,0.681,0.0,0.0,1.29,0.0,2.69,2.71,0.53,1.82,2.45,1.61,0.0,0.0,0.02,0.0,1.57,0.08,0.69,3.600000000000006e-05,1.6e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
90,0.88,0.5075,0.6799999999999999,0.0,0.0,1.29,0.0,2.65,2.52,0.5,1.81,2.43,1.52,0.0,0.0,0.01,0.0,1.56,0.13,0.62,1.600000000000003e-05,3.5999999999999994e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
91,0.88,0.5045,0.6779999999999999,0.0,0.0,1.31,0.0,2.6,2.37,0.44,1.77,2.4,1.57,0.0,0.0,0.0,0.0,1.5,0.16,0.74,3.600000000000006e-05,8.099999999999999e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
92,0.88,0.5045,0.677,0.0,0.0,1.38,0.0,2.59,2.36,0.43,1.77,2.4,1.56,0.0,0.0,0.02,0.0,1.43,0.24,0.72,2.5000000000000045e-05,0.0,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
93,0.88,0.505,0.6755,0.0,0.0,1.46,0.0,2.6,2.57,0.35,1.72,2.38,1.55,0.0,0.0,0.11,0.01,1.37,0.26,0.81,1.600000000000003e-05,3.999999999999993e-06,8.999999999999975e-06,,,,,,,,,,,,,,,,,,,,,
94,0.88,0.505,0.675,0.0,0.0,1.43,0.0,2.58,2.63,0.3,1.73,2.37,1.64,0.0,0.0,0.14,0.05,1.37,0.28,0.67,1.600000000000003e-05,4e-06,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
95,0.88,0.5035,0.6725,0.0,0.0,1.32,0.0,2.55,2.54,0.32,1.72,2.33,1.61,0.0,0.0,0.12,0.05,1.57,0.35,0.78,4.0000000000000074e-06,1.5999999999999986e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
96,0.88,0.5055,0.6735,0.0,0.0,1.2,0.0,2.45,2.14,0.23,1.73,2.36,1.63,0.0,0.0,0.03,0.04,1.68,0.35,1.07,9.000000000000015e-06,2.499999999999999e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
97,0.88,0.502,0.6755,0.0,0.0,1.12,0.0,2.4,1.88,0.23,1.77,2.41,1.49,0.0,0.0,0.0,0.0,1.87,0.32,1.36,8.100000000000014e-05,0.00014400000000000006,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
98,0.88,0.501,0.6745,0.0,0.0,0.99,0.0,2.33,1.7,0.19,1.78,2.44,1.52,0.0,0.0,0.0,0.0,1.79,0.22,1.6,4.0000000000000074e-06,8.999999999999995e-06,0.0,,,,,,,,,,,,,,,,,,,,,
99,0.88,0.502,0.6735,0.0,0.0,1.14,0.0,2.35,1.87,0.39,1.84,2.4,1.66,0.0,0.0,0.0,0.0,1.73,0.2,1.61,1.5999999999999586e-05,1.6e-05,2.500000000000001e-05,,,,,,,,,,,,,,,,,,,,,
